,speciesID,scientificname,family,order,class,subdivision,data,raw.points,extent.xmin,extent.xmax,extent.ymin,extent.ymax,lon_hist,lat_hist,Centrl,rng_size,tmax_wt,tmax_sp,tmax_sm,tmax_at,tmin_wt,tmin_sp,tmin_sm,tmin_at,tave_wt,tave_sp,tave_sm,tave_at,ppt_wt,ppt_sp,ppt_sm,ppt_at,dd_0_wt,dd_0_sp,dd_0_sm,dd_0_at,dd5_wt,dd5_sp,dd5_sm,dd5_at,nffd_wt,nffd_sp,nffd_sm,nffd_at,pas_wt,pas_sp,pas_sm,pas_at,eref_wt,eref_sp,eref_sm,eref_at,cmd_wt,cmd_sp,cmd_sm,cmd_at,mat,mwmt,mcmt,td,map,ahm,dd_0,dd5,nffd,pas,emt,ext,eref,cmd
1128,12041,Croton aubrevillei,Euphorbiaceae,Malpighiales,Magnoliopsida,Spermatophytina,Maxent prediction,9,-11.50000068,14.99999922,-4.000000346,10.99999959,-6.750000695,10.7499996,3.499999622,14.99999994,34.6,36.1,31.1,32.6,16.7,23.3,21.5,20.2,256,297,263,264,7,148,637,265,0,0,0,0,1845,2244,1955,1938,90,92,92,91,0,0,0,0,557,618,493,511,550,470,40,263,27,26,24.5,1.5,1058,35,0,7982,365,0,2.3,32.7,2179,1323
1376,1300,Aframomum elegans,Zingiberaceae,Zingiberales,Liliopsida,Spermatophytina,Occurrence data,3,-11.50000068,-2.000000714,3.999999622,10.99999959,-6.750000695,10.7499996,7.499999606,6.999999968,34.6,36.1,31.1,32.6,16.7,23.3,21.5,20.2,256,297,263,264,7,148,637,265,0,0,0,0,1845,2244,1955,1938,90,92,92,91,0,0,0,0,557,618,493,511,550,470,40,263,27,26,24.5,1.5,1058,35,0,7982,365,0,2.3,32.7,2179,1323
1096,33791,Paratheria glaberrima,Poaceae,Poales,Liliopsida,Spermatophytina,Native region,50,-13.50000067,18.9999992,-5.50000034,9.999999598,-12.75000067,9.749999599,2.249999629,15.49999994,34.4,35.8,29.7,31.4,21.1,23.8,22.4,22.4,277,298,260,269,18,251,1417,838,0,0,0,0,2031,2256,1930,1980,90,92,92,91,0,0,0,0,515,601,426,450,497,350,0,59,27.6,25.8,27.1,-1.3,2524,14.9,0,8197,365,0,11.3,30.6,1992,906
1395,6489,Bryaspis humularioides,Fabaceae,Fabales,Magnoliopsida,Spermatophytina,Native region,50,-13.50000067,-7.000000694,3.999999622,9.999999598,-12.75000067,9.749999599,6.99999961,5.999999976,34.4,35.8,29.7,31.4,21.1,23.8,22.4,22.4,277,298,260,269,18,251,1417,838,0,0,0,0,2031,2256,1930,1980,90,92,92,91,0,0,0,0,515,601,426,450,497,350,0,59,27.6,25.8,27.1,-1.3,2524,14.9,0,8197,365,0,11.3,30.6,1992,906
1460,8335,Cassipourea paludosa,Rhizophoraceae,Malpighiales,Magnoliopsida,Spermatophytina,Native region,50,-13.50000067,-10.00000068,6.499999612,9.999999598,-12.75000067,9.749999599,8.249999605,3.499999986,34.4,35.8,29.7,31.4,21.1,23.8,22.4,22.4,277,298,260,269,18,251,1417,838,0,0,0,0,2031,2256,1930,1980,90,92,92,91,0,0,0,0,515,601,426,450,497,350,0,59,27.6,25.8,27.1,-1.3,2524,14.9,0,8197,365,0,11.3,30.6,1992,906
979,936,Actinodaphne procera,Lauraceae,Laurales,Magnoliopsida,Spermatophytina,Native region,50,92.49999891,115.9999988,-9.000000326,9.4999996,92.74999891,9.249999601,0.249999637,18.49999993,29.8,31.4,29.9,29.5,24.8,24.9,25.1,24.2,273,281,275,268,328,456,822,912,0,0,0,0,1997,2103,2065,1973,90,92,92,91,0,0,0,0,317,428,361,348,91,157,0,0,27.4,27.4,27.1,0.3,2518,14.9,0,8139,365,0,19.6,32.2,1454,248
1093,9205,Chisocheton macrophyllus,Meliaceae,Sapindales,Magnoliopsida,Spermatophytina,Native region,50,92.49999891,119.4999988,-6.000000338,9.4999996,92.74999891,9.249999601,1.749999631,15.49999994,29.8,31.4,29.9,29.5,24.8,24.9,25.1,24.2,273,281,275,268,328,456,822,912,0,0,0,0,1997,2103,2065,1973,90,92,92,91,0,0,0,0,317,428,361,348,91,157,0,0,27.4,27.4,27.1,0.3,2518,14.9,0,8139,365,0,19.6,32.2,1454,248
1322,18554,Eugenia flosculifera,Myrtaceae,Myrtales,Magnoliopsida,Spermatophytina,Native region,50,92.49999891,104.4999989,0.999999634,9.4999996,92.74999891,9.249999601,5.249999617,8.499999966,29.8,31.4,29.9,29.5,24.8,24.9,25.1,24.2,273,281,275,268,328,456,822,912,0,0,0,0,1997,2103,2065,1973,90,92,92,91,0,0,0,0,317,428,361,348,91,157,0,0,27.4,27.4,27.1,0.3,2518,14.9,0,8139,365,0,19.6,32.2,1454,248
1475,5525,Bentinckia nicobarica,Arecaceae,Asparagales,Liliopsida,Spermatophytina,Native region,50,92.49999891,93.9999989,6.499999612,9.4999996,92.74999891,9.249999601,7.999999606,2.999999988,29.8,31.4,29.9,29.5,24.8,24.9,25.1,24.2,273,281,275,268,328,456,822,912,0,0,0,0,1997,2103,2065,1973,90,92,92,91,0,0,0,0,317,428,361,348,91,157,0,0,27.4,27.4,27.1,0.3,2518,14.9,0,8139,365,0,19.6,32.2,1454,248
1420,5306,Beilschmiedia caudata,Lauraceae,Laurales,Magnoliopsida,Spermatophytina,Native region,50,-11.50000068,-7.000000694,3.999999622,8.999999602,-10.25000068,8.749999603,6.499999612,4.99999998,34.5,35.4,30.5,32.2,14.2,19.1,18.6,18,243,273,246,251,77,486,964,868,0,0,0,0,1729,2026,1795,1820,90,92,92,91,0,0,0,0,600,665,526,548,523,208,0,19,25.3,24.3,23.6,0.7,2395,14.7,0,7370,365,0,-1.2,32.1,2339,750
1174,1640,Aglaia membranifolia,Meliaceae,Sapindales,Magnoliopsida,Spermatophytina,Native region,50,94.9999989,108.4999988,-6.000000338,6.99999961,100.2499989,6.749999611,0.499999636,12.99999995,30.4,32.3,30.8,30,21.1,22.1,22.2,22,257,272,265,260,244,437,467,794,0,0,0,0,1856,2019,1973,1898,90,92,92,91,0,0,0,0,433,529,468,432,219,140,13,0,26.4,26.4,25.4,1,1943,18.7,0,7747,365,0,12.4,33.1,1862,372
1196,23669,Horsfieldia sylvestris,Myristicaceae,Magnoliales,Magnoliopsida,Spermatophytina,Maxent prediction,30,99.49999888,131.9999988,-5.000000342,6.99999961,100.2499989,6.749999611,0.999999634,11.99999995,30.4,32.3,30.8,30,21.1,22.1,22.2,22,257,272,265,260,244,437,467,794,0,0,0,0,1856,2019,1973,1898,90,92,92,91,0,0,0,0,433,529,468,432,219,140,13,0,26.4,26.4,25.4,1,1943,18.7,0,7747,365,0,12.4,33.1,1862,372
1396,899,Actinodaphne cuspidata,Lauraceae,Laurales,Magnoliopsida,Spermatophytina,Native region,50,99.49999888,104.4999989,0.999999634,6.99999961,100.2499989,6.749999611,3.999999622,5.999999976,30.4,32.3,30.8,30,21.1,22.1,22.2,22,257,272,265,260,244,437,467,794,0,0,0,0,1856,2019,1973,1898,90,92,92,91,0,0,0,0,433,529,468,432,219,140,13,0,26.4,26.4,25.4,1,1943,18.7,0,7747,365,0,12.4,33.1,1862,372
1447,17431,Eschweilera squamata,Lecythidaceae,Ericales,Magnoliopsida,Spermatophytina,Maxent prediction,7,-55.0000005,-51.50000052,1.99999963,5.999999614,-54.25000051,5.749999615,3.999999622,3.999999984,29.5,29.9,30.9,32.2,22.2,22.7,22.4,22.5,258,263,267,274,601,701,652,249,0,0,0,0,1867,1936,1990,2024,90,92,92,91,0,0,0,0,391,437,466,499,0,0,48,250,26.5,27.1,25.7,1.4,2203,16.6,0,7817,365,0,14.8,33,1793,298
1357,1333,Aframomum spiroligulatum,Zingiberaceae,Zingiberales,Liliopsida,Spermatophytina,Native region,50,28.49999916,35.49999914,-3.00000035,4.49999962,33.74999914,4.249999621,0.749999635,7.49999997,28.9,27.7,24.8,26.6,16.6,17,15.3,15.7,228,223,200,212,40,219,305,152,0,0,0,0,1591,1584,1383,1466,90,92,92,91,0,0,0,0,488,490,419,465,449,271,114,313,21.6,19.8,21.8,-2,715,44.2,1,6024,365,0,3.2,27,1862,1147
1397,4132,Asplenium ruwenzoriense,Aspleniaceae,Polypodiales,Polypodiopsida,Polypodiophytina,Native region,50,29.49999916,35.49999914,-1.500000356,4.49999962,33.74999914,4.249999621,1.499999632,5.999999976,28.9,27.7,24.8,26.6,16.6,17,15.3,15.7,228,223,200,212,40,219,305,152,0,0,0,0,1591,1584,1383,1466,90,92,92,91,0,0,0,0,488,490,419,465,449,271,114,313,21.6,19.8,21.8,-2,715,44.2,1,6024,365,0,3.2,27,1862,1147
1415,1208,Aerangis flexuosa,Orchidaceae,Asparagales,Liliopsida,Spermatophytina,Native region,50,5.499999256,8.999999242,-1.500000356,3.999999622,8.749999243,3.749999623,1.249999633,5.499999978,30,30,27.7,28.1,21,21.3,20.8,21,255,256,242,246,164,598,877,749,0,0,0,0,1836,1880,1767,1770,90,92,92,91,0,0,0,0,450,480,393,408,286,30,0,0,25,24.1,25.3,-1.2,2388,14.7,0,7254,365,0,11.9,29.5,1731,316
2130,6655,Bulbophyllum kivuense,Orchidaceae,Asparagales,Liliopsida,Spermatophytina,Native region,50,28.49999916,30.99999915,-3.00000035,-1.000000358,28.74999916,-2.750000351,-2.000000354,1.999999992,21.4,21.1,21.6,21.9,12.3,12.4,11.2,12,168,167,164,170,580,577,102,490,2,1,0,0,1069,1079,1052,1090,89,92,92,91,0,0,0,0,401,384,387,422,0,0,285,32,16.7,17,16.7,0.3,1750,15.3,3,4290,364,0,-3.6,26,1594,317
2083,25393,Keetia angustifolia,Rubiaceae,Gentianales,Magnoliopsida,Spermatophytina,Maxent prediction,12,28.49999916,35.49999914,-4.500000344,4.49999962,29.24999916,-4.250000345,-3.62E-07,8.999999964,27.6,27.9,28.6,28.8,19,18.6,16.6,18.7,233,233,226,238,440,441,28,261,0,0,0,0,1640,1666,1618,1700,90,92,92,91,0,0,0,0,471,470,486,517,42,63,457,256,23.2,23.2,23.2,0.1,1170,28.4,0,6624,365,0,8.4,30.8,1944,818
2121,5244,Begonia pulcherrima,Begoniaceae,Cucurbitales,Magnoliopsida,Spermatophytina,Maxent prediction,8,28.49999916,30.99999915,-4.500000344,-1.000000358,29.24999916,-4.250000345,-2.750000351,3.499999986,27.6,27.9,28.6,28.8,19,18.6,16.6,18.7,233,233,226,238,440,441,28,261,0,0,0,0,1640,1666,1618,1700,90,92,92,91,0,0,0,0,471,470,486,517,42,63,457,256,23.2,23.2,23.2,0.1,1170,28.4,0,6624,365,0,8.4,30.8,1944,818
2126,2594,Amorphophallus lewallei,Araceae,Alismatales,Liliopsida,Spermatophytina,Native region,50,28.49999916,30.99999915,-4.500000344,-2.000000354,29.24999916,-4.250000345,-3.250000349,2.49999999,27.6,27.9,28.6,28.8,19,18.6,16.6,18.7,233,233,226,238,440,441,28,261,0,0,0,0,1640,1666,1618,1700,90,92,92,91,0,0,0,0,471,470,486,517,42,63,457,256,23.2,23.2,23.2,0.1,1170,28.4,0,6624,365,0,8.4,30.8,1944,818
2072,559,Acanthopale macrocarpa,Acanthaceae,Lamiales,Magnoliopsida,Spermatophytina,Native region,50,29.49999916,41.99999911,-5.000000342,4.999999618,38.74999912,-4.750000343,-3.62E-07,9.99999996,31,29.1,26.2,28.3,20.1,20.1,17.2,18,255,246,217,232,185,414,142,306,0,0,0,0,1839,1787,1533,1644,90,92,92,91,0,0,0,0,563,484,409,516,378,90,267,210,23.7,21.4,25.2,-3.7,1046,32.3,0,6803,365,0,9.8,27.5,1972,945
2096,738,Achyrocline hallii,Asteraceae,Asterales,Magnoliopsida,Spermatophytina,Maxent prediction,16,-81.0000004,-75.00000042,-5.50000034,1.499999632,-79.25000041,-5.250000341,-2.000000354,6.999999972,20.3,20,20.2,20.5,8.5,8.3,7.4,7.9,144,142,138,142,295,318,172,214,4,1,0,1,845,849,814,844,87,92,92,91,0,0,1,0,436,411,389,449,141,93,217,235,14.2,13.7,14.4,-0.7,1000,24.1,7,3351,362,1,-10.3,23.9,1685,686
2073,8305,Cassipourea carringtoniana,Rhizophoraceae,Malpighiales,Magnoliopsida,Spermatophytina,Occurrence data,2,8.499999244,18.9999992,-6.000000338,3.999999622,12.24999923,-5.750000339,-1.000000358,9.99999996,30.7,30.9,26.4,28.9,22.6,22.4,18,21.5,266,267,222,252,315,374,2,170,0,0,0,0,1934,1974,1583,1827,90,92,92,91,0,0,0,0,502,489,399,463,187,115,397,292,25.2,21.9,26.5,-4.6,860,40.9,0,7317,365,0,14.7,27.2,1853,991
2088,4887,Baphia buettneri,Fabaceae,Fabales,Magnoliopsida,Spermatophytina,Maxent prediction,89,8.499999244,14.99999922,-6.000000338,2.499999628,12.24999923,-5.750000339,-1.750000355,8.499999966,30.7,30.9,26.4,28.9,22.6,22.4,18,21.5,266,267,222,252,315,374,2,170,0,0,0,0,1934,1974,1583,1827,90,92,92,91,0,0,0,0,502,489,399,463,187,115,397,292,25.2,21.9,26.5,-4.6,860,40.9,0,7317,365,0,14.7,27.2,1853,991
2129,13707,Deinbollia gossweileri,Sapindaceae,Sapindales,Magnoliopsida,Spermatophytina,Native region,50,11.99999923,13.49999922,-6.000000338,-4.000000346,12.24999923,-5.750000339,-5.000000342,1.999999992,30.7,30.9,26.4,28.9,22.6,22.4,18,21.5,266,267,222,252,315,374,2,170,0,0,0,0,1934,1974,1583,1827,90,92,92,91,0,0,0,0,502,489,399,463,187,115,397,292,25.2,21.9,26.5,-4.6,860,40.9,0,7317,365,0,14.7,27.2,1853,991
1911,807,Acridocarpus zanzibaricus,Malpighiaceae,Malpighiales,Magnoliopsida,Spermatophytina,Maxent prediction,37,28.99999916,51.49999907,-12.00000031,11.99999959,34.74999914,-11.75000032,-3.60E-07,23.9999999,30,29.6,27.6,31.4,22.5,21.2,17.7,22.2,263,254,226,268,780,425,27,84,0,0,0,0,1904,1861,1620,1971,90,92,92,91,0,0,0,0,515,465,418,557,0,121,391,473,25.3,23.1,26.2,-3.1,1316,26.8,0,7357,365,0,15,28.7,1955,985
1942,21426,Grammitis sechellarum,Polypodiaceae,Polypodiales,Polypodiopsida,Polypodiophytina,Native region,50,-11.50000068,56.49999905,-12.00000031,8.999999602,34.74999914,-11.75000032,-1.500000354,20.99999991,30,29.6,27.6,31.4,22.5,21.2,17.7,22.2,263,254,226,268,780,425,27,84,0,0,0,0,1904,1861,1620,1971,90,92,92,91,0,0,0,0,515,465,418,557,0,121,391,473,25.3,23.1,26.2,-3.1,1316,26.8,0,7357,365,0,15,28.7,1955,985
2003,499,Acalypha bussei,Euphorbiaceae,Malpighiales,Magnoliopsida,Spermatophytina,Native region,50,28.99999916,41.99999911,-12.00000031,4.999999618,34.74999914,-11.75000032,-3.500000346,16.99999993,30,29.6,27.6,31.4,22.5,21.2,17.7,22.2,263,254,226,268,780,425,27,84,0,0,0,0,1904,1861,1620,1971,90,92,92,91,0,0,0,0,515,465,418,557,0,121,391,473,25.3,23.1,26.2,-3.1,1316,26.8,0,7357,365,0,15,28.7,1955,985
2008,1358,Afrocarpus dawei,Podocarpaceae,Pinales,Pinopsida,Spermatophytina,Maxent prediction,9,28.99999916,40.49999912,-12.00000031,4.49999962,34.74999914,-11.75000032,-3.750000345,16.49999993,30,29.6,27.6,31.4,22.5,21.2,17.7,22.2,263,254,226,268,780,425,27,84,0,0,0,0,1904,1861,1620,1971,90,92,92,91,0,0,0,0,515,465,418,557,0,121,391,473,25.3,23.1,26.2,-3.1,1316,26.8,0,7357,365,0,15,28.7,1955,985
2015,26494,Lijndenia brenanii,Melastomataceae,Myrtales,Magnoliopsida,Spermatophytina,Maxent prediction,7,10.99999923,40.49999912,-12.00000031,3.999999622,34.74999914,-11.75000032,-4.000000344,15.99999993,30,29.6,27.6,31.4,22.5,21.2,17.7,22.2,263,254,226,268,780,425,27,84,0,0,0,0,1904,1861,1620,1971,90,92,92,91,0,0,0,0,515,465,418,557,0,121,391,473,25.3,23.1,26.2,-3.1,1316,26.8,0,7357,365,0,15,28.7,1955,985
2029,37819,Psychotria megalopus,Rubiaceae,Gentianales,Magnoliopsida,Spermatophytina,Maxent prediction,40,8.499999244,40.49999912,-12.00000031,2.499999628,34.74999914,-11.75000032,-4.750000341,14.49999994,30,29.6,27.6,31.4,22.5,21.2,17.7,22.2,263,254,226,268,780,425,27,84,0,0,0,0,1904,1861,1620,1971,90,92,92,91,0,0,0,0,515,465,418,557,0,121,391,473,25.3,23.1,26.2,-3.1,1316,26.8,0,7357,365,0,15,28.7,1955,985
2059,466,Acacia taylorii,Fabaceae,Fabales,Magnoliopsida,Spermatophytina,Occurrence data,1,28.99999916,40.49999912,-12.00000031,-0.50000036,34.74999914,-11.75000032,-6.250000335,11.49999995,30,29.6,27.6,31.4,22.5,21.2,17.7,22.2,263,254,226,268,780,425,27,84,0,0,0,0,1904,1861,1620,1971,90,92,92,91,0,0,0,0,515,465,418,557,0,121,391,473,25.3,23.1,26.2,-3.1,1316,26.8,0,7357,365,0,15,28.7,1955,985
1995,25114,Jatropha hildebrandtii,Euphorbiaceae,Malpighiales,Magnoliopsida,Spermatophytina,Maxent prediction,13,28.99999916,44.9999991,-12.50000031,4.999999618,43.7499991,-12.25000031,-3.750000346,17.49999993,29.6,29.8,27.6,28.6,23.1,22.4,19.5,20.8,264,261,235,247,841,597,238,237,0,0,0,0,1913,1921,1702,1784,90,92,92,91,0,0,0,0,486,445,386,495,0,2,148,258,25.2,23.4,26.3,-2.9,1913,18.4,0,7319,365,0,15.7,28.9,1812,408
2123,28119,Malleastrum leroyi,Meliaceae,Sapindales,Magnoliopsida,Spermatophytina,Native region,50,42.99999911,46.99999909,-12.50000031,-9.000000326,43.7499991,-12.25000031,-10.75000032,3.499999984,29.6,29.8,27.6,28.6,23.1,22.4,19.5,20.8,264,261,235,247,841,597,238,237,0,0,0,0,1913,1921,1702,1784,90,92,92,91,0,0,0,0,486,445,386,495,0,2,148,258,25.2,23.4,26.3,-2.9,1913,18.4,0,7319,365,0,15.7,28.9,1812,408
2134,10390,Coffea humblotiana,Rubiaceae,Gentianales,Magnoliopsida,Spermatophytina,Native region,50,42.99999911,44.9999991,-12.50000031,-11.00000032,43.7499991,-12.25000031,-11.75000032,1.49999999,29.6,29.8,27.6,28.6,23.1,22.4,19.5,20.8,264,261,235,247,841,597,238,237,0,0,0,0,1913,1921,1702,1784,90,92,92,91,0,0,0,0,486,445,386,495,0,2,148,258,25.2,23.4,26.3,-2.9,1913,18.4,0,7319,365,0,15.7,28.9,1812,408
1871,1303,Aframomum giganteum,Zingiberaceae,Zingiberales,Liliopsida,Spermatophytina,Maxent prediction,17,8.499999244,31.49999915,-13.50000031,13.49999958,28.74999916,-13.25000031,-3.65E-07,26.99999989,26.4,26.2,24.5,29.9,16.7,13.1,7.3,14.8,215,196,159,224,817,194,1,158,1,0,0,0,1484,1342,1004,1577,90,92,92,91,0,0,0,0,534,499,455,651,0,305,454,493,19.9,17.5,21.5,-4,1169,25.5,1,5407,365,0,3.6,26.5,2139,1252
1874,40844,Scleria spiciformis,Cyperaceae,Poales,Liliopsida,Spermatophytina,Maxent prediction,27,-15.50000066,31.49999915,-13.50000031,12.99999959,28.74999916,-13.25000031,-0.25000036,26.4999999,26.4,26.2,24.5,29.9,16.7,13.1,7.3,14.8,215,196,159,224,817,194,1,158,1,0,0,0,1484,1342,1004,1577,90,92,92,91,0,0,0,0,534,499,455,651,0,305,454,493,19.9,17.5,21.5,-4,1169,25.5,1,5407,365,0,3.6,26.5,2139,1252
1894,1329,Aframomum scalare,Zingiberaceae,Zingiberales,Liliopsida,Spermatophytina,Native region,50,8.499999244,31.49999915,-13.50000031,11.49999959,28.74999916,-13.25000031,-1.00000036,24.9999999,26.4,26.2,24.5,29.9,16.7,13.1,7.3,14.8,215,196,159,224,817,194,1,158,1,0,0,0,1484,1342,1004,1577,90,92,92,91,0,0,0,0,534,499,455,651,0,305,454,493,19.9,17.5,21.5,-4,1169,25.5,1,5407,365,0,3.6,26.5,2139,1252
1904,9679,Citropsis gabunensis,Rutaceae,Sapindales,Magnoliopsida,Spermatophytina,Maxent prediction,34,-13.50000067,31.49999915,-13.50000031,10.99999959,28.74999916,-13.25000031,-1.25000036,24.4999999,26.4,26.2,24.5,29.9,16.7,13.1,7.3,14.8,215,196,159,224,817,194,1,158,1,0,0,0,1484,1342,1004,1577,90,92,92,91,0,0,0,0,534,499,455,651,0,305,454,493,19.9,17.5,21.5,-4,1169,25.5,1,5407,365,0,3.6,26.5,2139,1252
1968,506,Acalypha cupricola,Euphorbiaceae,Malpighiales,Magnoliopsida,Spermatophytina,Maxent prediction,34,11.99999923,31.49999915,-13.50000031,5.499999616,28.74999916,-13.25000031,-4.000000347,18.99999993,26.4,26.2,24.5,29.9,16.7,13.1,7.3,14.8,215,196,159,224,817,194,1,158,1,0,0,0,1484,1342,1004,1577,90,92,92,91,0,0,0,0,534,499,455,651,0,305,454,493,19.9,17.5,21.5,-4,1169,25.5,1,5407,365,0,3.6,26.5,2139,1252
1875,25,Abarema leucophylla,Fabaceae,Fabales,Magnoliopsida,Spermatophytina,Maxent prediction,24,-79.5000004,-45.50000054,-14.00000031,12.49999959,-61.75000048,-13.75000031,-0.75000036,26.4999999,30.4,30,30.7,32,19.5,18.2,15.1,18.3,249,241,229,251,715,382,60,356,0,0,0,0,1770,1738,1647,1817,90,92,92,91,0,0,0,0,617,533,519,665,0,165,459,309,24.3,23.9,24.8,-0.9,1513,22.6,0,6973,365,0,8.8,31,2334,933
1886,562,Acanthosyris annonagustata,Santalaceae,Santalales,Magnoliopsida,Spermatophytina,Maxent prediction,7,-86.00000038,-45.50000054,-14.00000031,11.49999959,-61.75000048,-13.75000031,-1.25000036,25.4999999,30.4,30,30.7,32,19.5,18.2,15.1,18.3,249,241,229,251,715,382,60,356,0,0,0,0,1770,1738,1647,1817,90,92,92,91,0,0,0,0,617,533,519,665,0,165,459,309,24.3,23.9,24.8,-0.9,1513,22.6,0,6973,365,0,8.8,31,2334,933
1919,3032,Annona haematantha,Annonaceae,Magnoliales,Magnoliopsida,Spermatophytina,Occurrence data,4,-74.50000042,-45.50000054,-14.00000031,8.999999602,-61.75000048,-13.75000031,-2.500000354,22.99999991,30.4,30,30.7,32,19.5,18.2,15.1,18.3,249,241,229,251,715,382,60,356,0,0,0,0,1770,1738,1647,1817,90,92,92,91,0,0,0,0,617,533,519,665,0,165,459,309,24.3,23.9,24.8,-0.9,1513,22.6,0,6973,365,0,8.8,31,2334,933
1945,4606,Bactris constanciae,Arecaceae,Arecales,Liliopsida,Spermatophytina,Maxent prediction,24,-74.50000042,-45.50000054,-14.00000031,6.499999612,-61.75000048,-13.75000031,-3.750000349,20.49999992,30.4,30,30.7,32,19.5,18.2,15.1,18.3,249,241,229,251,715,382,60,356,0,0,0,0,1770,1738,1647,1817,90,92,92,91,0,0,0,0,617,533,519,665,0,165,459,309,24.3,23.9,24.8,-0.9,1513,22.6,0,6973,365,0,8.8,31,2334,933
1951,2914,Aniba terminalis,Lauraceae,Laurales,Magnoliopsida,Spermatophytina,Maxent prediction,7,-74.50000042,-45.50000054,-14.00000031,5.999999614,-61.75000048,-13.75000031,-4.000000348,19.99999992,30.4,30,30.7,32,19.5,18.2,15.1,18.3,249,241,229,251,715,382,60,356,0,0,0,0,1770,1738,1647,1817,90,92,92,91,0,0,0,0,617,533,519,665,0,165,459,309,24.3,23.9,24.8,-0.9,1513,22.6,0,6973,365,0,8.8,31,2334,933
1959,10,Abarema campestris,Fabaceae,Fabales,Magnoliopsida,Spermatophytina,Maxent prediction,6,-74.50000042,-45.50000054,-14.00000031,5.499999616,-61.75000048,-13.75000031,-4.250000347,19.49999993,30.4,30,30.7,32,19.5,18.2,15.1,18.3,249,241,229,251,715,382,60,356,0,0,0,0,1770,1738,1647,1817,90,92,92,91,0,0,0,0,617,533,519,665,0,165,459,309,24.3,23.9,24.8,-0.9,1513,22.6,0,6973,365,0,8.8,31,2334,933
1807,1343,Aframomum zambesiacum,Zingiberaceae,Zingiberales,Liliopsida,Spermatophytina,Maxent prediction,12,2.499999268,47.99999909,-17.50000029,14.99999958,35.24999914,-17.25000029,-1.250000355,32.49999987,34.1,31.8,29,35.2,22.2,19.4,14.8,20.1,281,256,219,277,474,182,39,114,0,0,0,0,2070,1880,1550,2048,90,92,92,91,0,0,0,0,720,558,464,758,246,376,425,644,25.8,23,28,-5,809,44.3,0,7547,365,0,13.8,28.8,2500,1691
1825,45270,Trichoscypha lucens,Anacardiaceae,Sapindales,Magnoliopsida,Spermatophytina,Maxent prediction,115,-15.50000066,35.99999913,-17.50000029,13.99999958,35.24999914,-17.25000029,-1.750000355,31.49999987,34.1,31.8,29,35.2,22.2,19.4,14.8,20.1,281,256,219,277,474,182,39,114,0,0,0,0,2070,1880,1550,2048,90,92,92,91,0,0,0,0,720,558,464,758,246,376,425,644,25.8,23,28,-5,809,44.3,0,7547,365,0,13.8,28.8,2500,1691
1836,2740,Ancistrorhynchus tenuicaulis,Orchidaceae,Asparagales,Liliopsida,Spermatophytina,Maxent prediction,20,8.499999244,40.49999912,-17.50000029,13.49999958,35.24999914,-17.25000029,-2.000000355,30.99999987,34.1,31.8,29,35.2,22.2,19.4,14.8,20.1,281,256,219,277,474,182,39,114,0,0,0,0,2070,1880,1550,2048,90,92,92,91,0,0,0,0,720,558,464,758,246,376,425,644,25.8,23,28,-5,809,44.3,0,7547,365,0,13.8,28.8,2500,1691
1923,10235,Coccinia ulugurensis,Cucurbitaceae,Cucurbitales,Magnoliopsida,Spermatophytina,Maxent prediction,6,11.99999923,40.49999912,-17.50000029,5.499999616,35.24999914,-17.25000029,-6.000000337,22.99999991,34.1,31.8,29,35.2,22.2,19.4,14.8,20.1,281,256,219,277,474,182,39,114,0,0,0,0,2070,1880,1550,2048,90,92,92,91,0,0,0,0,720,558,464,758,246,376,425,644,25.8,23,28,-5,809,44.3,0,7547,365,0,13.8,28.8,2500,1691
1929,12962,Cylicomorpha parviflora,Caricaceae,Brassicales,Magnoliopsida,Spermatophytina,Maxent prediction,13,28.99999916,41.99999911,-17.50000029,4.999999618,35.24999914,-17.25000029,-6.250000336,22.49999991,34.1,31.8,29,35.2,22.2,19.4,14.8,20.1,281,256,219,277,474,182,39,114,0,0,0,0,2070,1880,1550,2048,90,92,92,91,0,0,0,0,720,558,464,758,246,376,425,644,25.8,23,28,-5,809,44.3,0,7547,365,0,13.8,28.8,2500,1691
2001,1260,Aeschynomene stolzii,Fabaceae,Fabales,Magnoliopsida,Spermatophytina,Maxent prediction,22,28.99999916,40.49999912,-17.50000029,-0.50000036,35.24999914,-17.25000029,-9.000000325,16.99999993,34.1,31.8,29,35.2,22.2,19.4,14.8,20.1,281,256,219,277,474,182,39,114,0,0,0,0,2070,1880,1550,2048,90,92,92,91,0,0,0,0,720,558,464,758,246,376,425,644,25.8,23,28,-5,809,44.3,0,7547,365,0,13.8,28.8,2500,1691
2089,1354,Afrocanthium salubenii,Rubiaceae,Gentianales,Magnoliopsida,Spermatophytina,Native region,50,32.49999915,35.99999913,-17.50000029,-9.000000326,35.24999914,-17.25000029,-13.25000031,8.499999964,34.1,31.8,29,35.2,22.2,19.4,14.8,20.1,281,256,219,277,474,182,39,114,0,0,0,0,2070,1880,1550,2048,90,92,92,91,0,0,0,0,720,558,464,758,246,376,425,644,25.8,23,28,-5,809,44.3,0,7547,365,0,13.8,28.8,2500,1691
