"","speciesID","scientificname","family","order","class","subdivision","data","raw.points","extent.xmin","extent.xmax","extent.ymin","extent.ymax","lon_hist","lat_hist","Centrl","rng_size","tmax_wt","tmax_sp","tmax_sm","tmax_at","tmin_wt","tmin_sp","tmin_sm","tmin_at","tave_wt","tave_sp","tave_sm","tave_at","ppt_wt","ppt_sp","ppt_sm","ppt_at","dd_0_wt","dd_0_sp","dd_0_sm","dd_0_at","dd5_wt","dd5_sp","dd5_sm","dd5_at","nffd_wt","nffd_sp","nffd_sm","nffd_at","pas_wt","pas_sp","pas_sm","pas_at","eref_wt","eref_sp","eref_sm","eref_at","cmd_wt","cmd_sp","cmd_sm","cmd_at","mat","mwmt","mcmt","td","map","ahm","dd_0","dd5","nffd","pas","emt","ext","eref","cmd"
"1594",307,"Acacia kirkii","Fabaceae","Fabales","Magnoliopsida","Spermatophytina","Maxent prediction",16,-15.50000066,41.99999911,-29.00000025,25.49999954,17.74999921,-28.75000025,-1.750000355,54.49999979,33.1,28,21.5,28.1,17.1,12.9,6.2,12,251,204,139,200,14,28,20,10,0,0,0,0,1803,1413,815,1363,90,92,92,91,0,0,0,0,849,506,321,673,835,478,301,663,19.9,14.7,24.7,-10,72,417.5,0,5394,365,0,3.4,22.4,2349,2277
"1606",421,"Acacia reficiens","Fabaceae","Fabales","Magnoliopsida","Spermatophytina","Maxent prediction",67,11.49999923,51.49999907,-29.00000025,23.49999954,17.74999921,-28.75000025,-2.750000355,52.49999979,33.1,28,21.5,28.1,17.1,12.9,6.2,12,251,204,139,200,14,28,20,10,0,0,0,0,1803,1413,815,1363,90,92,92,91,0,0,0,0,849,506,321,673,835,478,301,663,19.9,14.7,24.7,-10,72,417.5,0,5394,365,0,3.4,22.4,2349,2277
"1640",39822,"Ruprechtia tenuiflora","Polygonaceae","Caryophyllales","Magnoliopsida","Spermatophytina","Maxent prediction",73,-79.5000004,-45.50000054,-35.00000022,12.49999959,-55.75000049,-34.75000022,-11.25000032,47.49999981,27.7,22.3,15.6,20.7,16.7,13,7.5,11.1,222,177,115,159,257,279,264,275,0,0,0,0,1531,1163,601,992,90,92,92,91,0,0,3,1,678,345,190,467,421,80,0,193,16.8,11.8,21.4,-9.5,1074,25,1,4286,365,4,2.5,18.5,1680,694
"1641",40985,"Searsia quartiniana","Anacardiaceae","Sapindales","Magnoliopsida","Spermatophytina","Maxent prediction",49,11.49999923,47.99999909,-29.00000025,17.99999957,17.74999921,-28.75000025,-5.50000034,46.99999982,33.1,28,21.5,28.1,17.1,12.9,6.2,12,251,204,139,200,14,28,20,10,0,0,0,0,1803,1413,815,1363,90,92,92,91,0,0,0,0,849,506,321,673,835,478,301,663,19.9,14.7,24.7,-10,72,417.5,0,5394,365,0,3.4,22.4,2349,2277
"1667",6047,"Boscia mossambicensis","Capparaceae","Brassicales","Magnoliopsida","Spermatophytina","Maxent prediction",37,11.49999923,51.49999907,-29.00000025,14.99999958,17.74999921,-28.75000025,-7.000000335,43.99999983,33.1,28,21.5,28.1,17.1,12.9,6.2,12,251,204,139,200,14,28,20,10,0,0,0,0,1803,1413,815,1363,90,92,92,91,0,0,0,0,849,506,321,673,835,478,301,663,19.9,14.7,24.7,-10,72,417.5,0,5394,365,0,3.4,22.4,2349,2277
"1681",46736,"Wahlenbergia ramosissima","Campanulaceae","Asterales","Magnoliopsida","Spermatophytina","Occurrence data",4,2.499999268,40.49999912,-29.00000025,13.99999958,17.74999921,-28.75000025,-7.500000335,42.99999983,33.1,28,21.5,28.1,17.1,12.9,6.2,12,251,204,139,200,14,28,20,10,0,0,0,0,1803,1413,815,1363,90,92,92,91,0,0,0,0,849,506,321,673,835,478,301,663,19.9,14.7,24.7,-10,72,417.5,0,5394,365,0,3.4,22.4,2349,2277
"1706",28615,"Markhamia zanzibarica","Bignoniaceae","Lamiales","Magnoliopsida","Spermatophytina","Maxent prediction",81,11.49999923,51.49999907,-29.00000025,11.99999959,17.74999921,-28.75000025,-8.50000033,40.99999984,33.1,28,21.5,28.1,17.1,12.9,6.2,12,251,204,139,200,14,28,20,10,0,0,0,0,1803,1413,815,1363,90,92,92,91,0,0,0,0,849,506,321,673,835,478,301,663,19.9,14.7,24.7,-10,72,417.5,0,5394,365,0,3.4,22.4,2349,2277
"1715",28613,"Markhamia obtusifolia","Bignoniaceae","Lamiales","Magnoliopsida","Spermatophytina","Maxent prediction",57,11.49999923,41.99999911,-29.00000025,11.49999959,17.74999921,-28.75000025,-8.75000033,40.49999984,33.1,28,21.5,28.1,17.1,12.9,6.2,12,251,204,139,200,14,28,20,10,0,0,0,0,1803,1413,815,1363,90,92,92,91,0,0,0,0,849,506,321,673,835,478,301,663,19.9,14.7,24.7,-10,72,417.5,0,5394,365,0,3.4,22.4,2349,2277
"1751",19707,"Ficus crassiuscula","Moraceae","Rosales","Magnoliopsida","Spermatophytina","Maxent prediction",36,-92.50000035,-59.50000048,-18.50000029,18.49999956,-69.25000044,-18.25000029,-3.65e-07,36.99999985,11.3,10.1,7.4,10.9,-4.8,-7.5,-13,-9,33,13,-28,10,232,65,5,13,88,134,269,121,66,41,12,44,6,0,0,0,8,6,5,5,386,214,0,261,154,149,0,251,0.7,-2.2,3,-5.2,315,33.9,612,164,6,23,-30.7,15.9,861,554
"1754",11090,"Cordia cymosa","Boraginaceae","Boraginales","Magnoliopsida","Spermatophytina","Maxent prediction",50,-92.50000035,-66.50000046,-18.50000029,17.99999957,-69.25000044,-18.25000029,-0.25000036,36.49999986,11.3,10.1,7.4,10.9,-4.8,-7.5,-13,-9,33,13,-28,10,232,65,5,13,88,134,269,121,66,41,12,44,6,0,0,0,8,6,5,5,386,214,0,261,154,149,0,251,0.7,-2.2,3,-5.2,315,33.9,612,164,6,23,-30.7,15.9,861,554
"1761",32914,"Ouratea polyantha","Ochnaceae","Malpighiales","Magnoliopsida","Spermatophytina","Maxent prediction",30,-87.00000037,-59.50000048,-18.50000029,17.49999957,-69.25000044,-18.25000029,-0.50000036,35.99999986,11.3,10.1,7.4,10.9,-4.8,-7.5,-13,-9,33,13,-28,10,232,65,5,13,88,134,269,121,66,41,12,44,6,0,0,0,8,6,5,5,386,214,0,261,154,149,0,251,0.7,-2.2,3,-5.2,315,33.9,612,164,6,23,-30.7,15.9,861,554
"1771",10141,"Clusia palmicida","Clusiaceae","Malpighiales","Magnoliopsida","Spermatophytina","Maxent prediction",43,-89.50000036,-32.00000059,-18.50000029,16.49999957,-69.25000044,-18.25000029,-1.00000036,34.99999986,11.3,10.1,7.4,10.9,-4.8,-7.5,-13,-9,33,13,-28,10,232,65,5,13,88,134,269,121,66,41,12,44,6,0,0,0,8,6,5,5,386,214,0,261,154,149,0,251,0.7,-2.2,3,-5.2,315,33.9,612,164,6,23,-30.7,15.9,861,554
"1774",248,"Acacia erubescens","Fabaceae","Fabales","Magnoliopsida","Spermatophytina","Maxent prediction",45,11.49999923,40.99999911,-29.00000025,5.499999616,17.74999921,-28.75000025,-11.75000032,34.49999987,33.1,28,21.5,28.1,17.1,12.9,6.2,12,251,204,139,200,14,28,20,10,0,0,0,0,1803,1413,815,1363,90,92,92,91,0,0,0,0,849,506,321,673,835,478,301,663,19.9,14.7,24.7,-10,72,417.5,0,5394,365,0,3.4,22.4,2349,2277
"1776",29908,"Micropholis crotonoides","Sapotaceae","Ericales","Magnoliopsida","Spermatophytina","Maxent prediction",77,-86.00000038,-59.00000049,-18.50000029,15.99999957,-69.25000044,-18.25000029,-1.25000036,34.49999986,11.3,10.1,7.4,10.9,-4.8,-7.5,-13,-9,33,13,-28,10,232,65,5,13,88,134,269,121,66,41,12,44,6,0,0,0,8,6,5,5,386,214,0,261,154,149,0,251,0.7,-2.2,3,-5.2,315,33.9,612,164,6,23,-30.7,15.9,861,554
"1784",5,"Abarema adenophora","Fabaceae","Fabales","Magnoliopsida","Spermatophytina","Maxent prediction",38,-88.00000037,-45.50000054,-18.50000029,15.49999958,-69.25000044,-18.25000029,-1.500000355,33.99999987,11.3,10.1,7.4,10.9,-4.8,-7.5,-13,-9,33,13,-28,10,232,65,5,13,88,134,269,121,66,41,12,44,6,0,0,0,8,6,5,5,386,214,0,261,154,149,0,251,0.7,-2.2,3,-5.2,315,33.9,612,164,6,23,-30.7,15.9,861,554
"1789",17263,"Erythrococca menyharthii","Euphorbiaceae","Malpighiales","Magnoliopsida","Spermatophytina","Maxent prediction",8,11.49999923,41.99999911,-29.00000025,4.999999618,17.74999921,-28.75000025,-12.00000032,33.99999987,33.1,28,21.5,28.1,17.1,12.9,6.2,12,251,204,139,200,14,28,20,10,0,0,0,0,1803,1413,815,1363,90,92,92,91,0,0,0,0,849,506,321,673,835,478,301,663,19.9,14.7,24.7,-10,72,417.5,0,5394,365,0,3.4,22.4,2349,2277
"1793",19688,"Ficus cestrifolia","Moraceae","Rosales","Magnoliopsida","Spermatophytina","Maxent prediction",52,-58.50000049,-29.5000006,-35.00000022,-1.000000358,-55.75000049,-34.75000022,-18.00000029,33.99999986,27.7,22.3,15.6,20.7,16.7,13,7.5,11.1,222,177,115,159,257,279,264,275,0,0,0,0,1531,1163,601,992,90,92,92,91,0,0,3,1,678,345,190,467,421,80,0,193,16.8,11.8,21.4,-9.5,1074,25,1,4286,365,4,2.5,18.5,1680,694
"1798",19668,"Ficus brachypoda","Moraceae","Rosales","Magnoliopsida","Spermatophytina","Maxent prediction",243,112.4999988,153.9999987,-38.50000021,-5.000000342,142.2499987,-38.25000021,-21.75000028,33.49999987,22.8,19.3,13.6,17.6,11.9,9.7,6,8.4,174,145,98,130,115,185,267,208,2,1,1,1,1116,885,440,740,89,92,92,91,0,1,8,1,598,307,156,416,482,138,0,208,13.7,10.1,16.3,-6.1,774,30.6,5,3181,364,10,-5.5,18.2,1477,828
"1802",2668,"Amyris pinnata","Rutaceae","Sapindales","Magnoliopsida","Spermatophytina","Maxent prediction",80,-90.50000036,-59.50000048,-18.50000029,14.49999958,-69.25000044,-18.25000029,-2.000000355,32.99999987,11.3,10.1,7.4,10.9,-4.8,-7.5,-13,-9,33,13,-28,10,232,65,5,13,88,134,269,121,66,41,12,44,6,0,0,0,8,6,5,5,386,214,0,261,154,149,0,251,0.7,-2.2,3,-5.2,315,33.9,612,164,6,23,-30.7,15.9,861,554
"1826",6,"Abarema auriculata","Fabaceae","Fabales","Magnoliopsida","Spermatophytina","Maxent prediction",45,-81.5000004,-45.50000054,-18.50000029,12.49999959,-69.25000044,-18.25000029,-3.00000035,30.99999988,11.3,10.1,7.4,10.9,-4.8,-7.5,-13,-9,33,13,-28,10,232,65,5,13,88,134,269,121,66,41,12,44,6,0,0,0,8,6,5,5,386,214,0,261,154,149,0,251,0.7,-2.2,3,-5.2,315,33.9,612,164,6,23,-30.7,15.9,861,554
"1841",20254,"Fusispermum laxiflorum","Violaceae","Malpighiales","Magnoliopsida","Spermatophytina","Maxent prediction",54,-86.00000038,-68.50000045,-18.50000029,11.49999959,-69.25000044,-18.25000029,-3.50000035,29.99999988,11.3,10.1,7.4,10.9,-4.8,-7.5,-13,-9,33,13,-28,10,232,65,5,13,88,134,269,121,66,41,12,44,6,0,0,0,8,6,5,5,386,214,0,261,154,149,0,251,0.7,-2.2,3,-5.2,315,33.9,612,164,6,23,-30.7,15.9,861,554
"1851",121,"Acacia acradenia","Fabaceae","Fabales","Magnoliopsida","Spermatophytina","Maxent prediction",124,112.4999988,153.9999987,-38.50000021,-10.00000032,142.2499987,-38.25000021,-24.25000027,28.49999989,22.8,19.3,13.6,17.6,11.9,9.7,6,8.4,174,145,98,130,115,185,267,208,2,1,1,1,1116,885,440,740,89,92,92,91,0,1,8,1,598,307,156,416,482,138,0,208,13.7,10.1,16.3,-6.1,774,30.6,5,3181,364,10,-5.5,18.2,1477,828
"1852",9678,"Citropsis daweana","Rutaceae","Sapindales","Magnoliopsida","Spermatophytina","Occurrence data",4,11.49999923,40.99999911,-29.00000025,-0.50000036,17.74999921,-28.75000025,-14.75000031,28.49999989,33.1,28,21.5,28.1,17.1,12.9,6.2,12,251,204,139,200,14,28,20,10,0,0,0,0,1803,1413,815,1363,90,92,92,91,0,0,0,0,849,506,321,673,835,478,301,663,19.9,14.7,24.7,-10,72,417.5,0,5394,365,0,3.4,22.4,2349,2277
"1853",44087,"Talisia sylvatica","Sapindaceae","Sapindales","Magnoliopsida","Spermatophytina","Maxent prediction",59,-83.50000039,-32.00000059,-18.50000029,9.999999598,-69.25000044,-18.25000029,-4.250000346,28.49999989,11.3,10.1,7.4,10.9,-4.8,-7.5,-13,-9,33,13,-28,10,232,65,5,13,88,134,269,121,66,41,12,44,6,0,0,0,8,6,5,5,386,214,0,261,154,149,0,251,0.7,-2.2,3,-5.2,315,33.9,612,164,6,23,-30.7,15.9,861,554
"1863",7043,"Byrsonima densa","Malpighiaceae","Malpighiales","Magnoliopsida","Spermatophytina","Maxent prediction",20,-81.5000004,-32.00000059,-18.50000029,8.999999602,-69.25000044,-18.25000029,-4.750000344,27.49999989,11.3,10.1,7.4,10.9,-4.8,-7.5,-13,-9,33,13,-28,10,232,65,5,13,88,134,269,121,66,41,12,44,6,0,0,0,8,6,5,5,386,214,0,261,154,149,0,251,0.7,-2.2,3,-5.2,315,33.9,612,164,6,23,-30.7,15.9,861,554
"1864",159,"Acacia ayersiana","Fabaceae","Fabales","Magnoliopsida","Spermatophytina","Maxent prediction",127,112.4999988,141.4999987,-38.50000021,-11.00000032,142.2499987,-38.25000021,-24.75000027,27.49999989,22.8,19.3,13.6,17.6,11.9,9.7,6,8.4,174,145,98,130,115,185,267,208,2,1,1,1,1116,885,440,740,89,92,92,91,0,1,8,1,598,307,156,416,482,138,0,208,13.7,10.1,16.3,-6.1,774,30.6,5,3181,364,10,-5.5,18.2,1477,828
"1892",2902,"Aniba parviflora","Lauraceae","Laurales","Magnoliopsida","Spermatophytina","Maxent prediction",48,-81.5000004,-45.50000054,-18.50000029,6.499999612,-69.25000044,-18.25000029,-6.000000339,24.9999999,11.3,10.1,7.4,10.9,-4.8,-7.5,-13,-9,33,13,-28,10,232,65,5,13,88,134,269,121,66,41,12,44,6,0,0,0,8,6,5,5,386,214,0,261,154,149,0,251,0.7,-2.2,3,-5.2,315,33.9,612,164,6,23,-30.7,15.9,861,554
"1893",279,"Acacia grasbyi","Fabaceae","Fabales","Magnoliopsida","Spermatophytina","Maxent prediction",77,112.4999988,153.9999987,-38.50000021,-13.50000031,142.2499987,-38.25000021,-26.00000026,24.9999999,22.8,19.3,13.6,17.6,11.9,9.7,6,8.4,174,145,98,130,115,185,267,208,2,1,1,1,1116,885,440,740,89,92,92,91,0,1,8,1,598,307,156,416,482,138,0,208,13.7,10.1,16.3,-6.1,774,30.6,5,3181,364,10,-5.5,18.2,1477,828
"1900",23764,"Humiriastrum excelsum","Humiriaceae","Malpighiales","Magnoliopsida","Spermatophytina","Maxent prediction",22,-81.5000004,-45.50000054,-18.50000029,5.999999614,-69.25000044,-18.25000029,-6.250000338,24.4999999,11.3,10.1,7.4,10.9,-4.8,-7.5,-13,-9,33,13,-28,10,232,65,5,13,88,134,269,121,66,41,12,44,6,0,0,0,8,6,5,5,386,214,0,261,154,149,0,251,0.7,-2.2,3,-5.2,315,33.9,612,164,6,23,-30.7,15.9,861,554
"1910",2718,"Anaxagorea manausensis","Annonaceae","Magnoliales","Magnoliopsida","Spermatophytina","Occurrence data",3,-81.5000004,-45.50000054,-18.50000029,5.499999616,-69.25000044,-18.25000029,-6.500000337,23.99999991,11.3,10.1,7.4,10.9,-4.8,-7.5,-13,-9,33,13,-28,10,232,65,5,13,88,134,269,121,66,41,12,44,6,0,0,0,8,6,5,5,386,214,0,261,154,149,0,251,0.7,-2.2,3,-5.2,315,33.9,612,164,6,23,-30.7,15.9,861,554
"1913",1833,"Albizia brevifolia","Fabaceae","Fabales","Magnoliopsida","Spermatophytina","Maxent prediction",8,11.49999923,40.99999911,-29.00000025,-5.50000034,17.74999921,-28.75000025,-17.2500003,23.49999991,33.1,28,21.5,28.1,17.1,12.9,6.2,12,251,204,139,200,14,28,20,10,0,0,0,0,1803,1413,815,1363,90,92,92,91,0,0,0,0,849,506,321,673,835,478,301,663,19.9,14.7,24.7,-10,72,417.5,0,5394,365,0,3.4,22.4,2349,2277
"1939",6362,"Bridelia mollis","Phyllanthaceae","Malpighiales","Magnoliopsida","Spermatophytina","Maxent prediction",26,11.49999923,40.99999911,-29.00000025,-8.00000033,17.74999921,-28.75000025,-18.50000029,20.99999992,33.1,28,21.5,28.1,17.1,12.9,6.2,12,251,204,139,200,14,28,20,10,0,0,0,0,1803,1413,815,1363,90,92,92,91,0,0,0,0,849,506,321,673,835,478,301,663,19.9,14.7,24.7,-10,72,417.5,0,5394,365,0,3.4,22.4,2349,2277
"1944",29633,"Miconia hyemalis","Melastomataceae","Myrtales","Magnoliopsida","Spermatophytina","Maxent prediction",180,-58.50000049,-29.5000006,-35.00000022,-14.00000031,-55.75000049,-34.75000022,-24.50000027,20.99999991,27.7,22.3,15.6,20.7,16.7,13,7.5,11.1,222,177,115,159,257,279,264,275,0,0,0,0,1531,1163,601,992,90,92,92,91,0,0,3,1,678,345,190,467,421,80,0,193,16.8,11.8,21.4,-9.5,1074,25,1,4286,365,4,2.5,18.5,1680,694
"1952",507,"Acalypha dictyoneura","Euphorbiaceae","Malpighiales","Magnoliopsida","Spermatophytina","Maxent prediction",72,-81.5000004,-68.50000045,-18.50000029,1.499999632,-69.25000044,-18.25000029,-8.500000329,19.99999992,11.3,10.1,7.4,10.9,-4.8,-7.5,-13,-9,33,13,-28,10,232,65,5,13,88,134,269,121,66,41,12,44,6,0,0,0,8,6,5,5,386,214,0,261,154,149,0,251,0.7,-2.2,3,-5.2,315,33.9,612,164,6,23,-30.7,15.9,861,554
"1960",42103,"Solanum pennellii","Solanaceae","Solanales","Magnoliopsida","Spermatophytina","Maxent prediction",17,-92.00000035,-68.50000045,-18.50000029,0.999999634,-69.25000044,-18.25000029,-8.750000328,19.49999992,11.3,10.1,7.4,10.9,-4.8,-7.5,-13,-9,33,13,-28,10,232,65,5,13,88,134,269,121,66,41,12,44,6,0,0,0,8,6,5,5,386,214,0,261,154,149,0,251,0.7,-2.2,3,-5.2,315,33.9,612,164,6,23,-30.7,15.9,861,554
"1967",15096,"Dissotis pulchra","Melastomataceae","Myrtales","Magnoliopsida","Spermatophytina","Native region",50,11.49999923,40.99999911,-29.00000025,-10.00000032,17.74999921,-28.75000025,-19.50000029,18.99999993,33.1,28,21.5,28.1,17.1,12.9,6.2,12,251,204,139,200,14,28,20,10,0,0,0,0,1803,1413,815,1363,90,92,92,91,0,0,0,0,849,506,321,673,835,478,301,663,19.9,14.7,24.7,-10,72,417.5,0,5394,365,0,3.4,22.4,2349,2277
"1978",568,"Acca lanuginosa","Myrtaceae","Myrtales","Magnoliopsida","Spermatophytina","Native region",50,-81.5000004,-68.50000045,-18.50000029,-3.62e-07,-69.25000044,-18.25000029,-9.250000326,18.49999993,11.3,10.1,7.4,10.9,-4.8,-7.5,-13,-9,33,13,-28,10,232,65,5,13,88,134,269,121,66,41,12,44,6,0,0,0,8,6,5,5,386,214,0,261,154,149,0,251,0.7,-2.2,3,-5.2,315,33.9,612,164,6,23,-30.7,15.9,861,554
"2016",20077,"Frailea gracillima","Cactaceae","Caryophyllales","Magnoliopsida","Spermatophytina","Maxent prediction",25,-63.00000047,-48.00000053,-35.00000022,-19.00000029,-55.75000049,-34.75000022,-27.00000026,15.99999993,27.7,22.3,15.6,20.7,16.7,13,7.5,11.1,222,177,115,159,257,279,264,275,0,0,0,0,1531,1163,601,992,90,92,92,91,0,0,3,1,678,345,190,467,421,80,0,193,16.8,11.8,21.4,-9.5,1074,25,1,4286,365,4,2.5,18.5,1680,694
"2034",365,"Acacia nebrownii","Fabaceae","Fabales","Magnoliopsida","Spermatophytina","Maxent prediction",33,11.49999923,33.49999914,-29.00000025,-15.5000003,17.74999921,-28.75000025,-22.25000028,13.49999995,33.1,28,21.5,28.1,17.1,12.9,6.2,12,251,204,139,200,14,28,20,10,0,0,0,0,1803,1413,815,1363,90,92,92,91,0,0,0,0,849,506,321,673,835,478,301,663,19.9,14.7,24.7,-10,72,417.5,0,5394,365,0,3.4,22.4,2349,2277
"2040",203,"Acacia confluens","Fabaceae","Fabales","Magnoliopsida","Spermatophytina","Maxent prediction",80,128.4999988,141.4999987,-38.50000021,-25.50000026,142.2499987,-38.25000021,-32.00000024,12.99999995,22.8,19.3,13.6,17.6,11.9,9.7,6,8.4,174,145,98,130,115,185,267,208,2,1,1,1,1116,885,440,740,89,92,92,91,0,1,8,1,598,307,156,416,482,138,0,208,13.7,10.1,16.3,-6.1,774,30.6,5,3181,364,10,-5.5,18.2,1477,828
"2047",357,"Acacia montis-usti","Fabaceae","Fabales","Magnoliopsida","Spermatophytina","Maxent prediction",16,11.49999923,20.99999919,-29.00000025,-16.5000003,17.74999921,-28.75000025,-22.75000028,12.49999995,33.1,28,21.5,28.1,17.1,12.9,6.2,12,251,204,139,200,14,28,20,10,0,0,0,0,1803,1413,815,1363,90,92,92,91,0,0,0,0,849,506,321,673,835,478,301,663,19.9,14.7,24.7,-10,72,417.5,0,5394,365,0,3.4,22.4,2349,2277
"2049",3050,"Annona maritima","Annonaceae","Magnoliales","Magnoliopsida","Spermatophytina","Maxent prediction",14,-58.50000049,-48.00000053,-35.00000022,-22.50000027,-55.75000049,-34.75000022,-28.75000025,12.49999995,27.7,22.3,15.6,20.7,16.7,13,7.5,11.1,222,177,115,159,257,279,264,275,0,0,0,0,1531,1163,601,992,90,92,92,91,0,0,3,1,678,345,190,467,421,80,0,193,16.8,11.8,21.4,-9.5,1074,25,1,4286,365,4,2.5,18.5,1680,694
"2053",897,"Actinodaphne corymbosa","Lauraceae","Laurales","Magnoliopsida","Spermatophytina","Native region",50,94.9999989,108.4999988,-6.000000338,5.999999614,105.7499989,-5.750000339,-3.62e-07,11.99999995,30.9,31.8,31.9,32.3,22.6,22.6,21.8,22.3,267,272,269,273,823,587,294,425,0,0,0,0,1944,2024,2005,2015,90,92,92,91,0,0,0,0,512,514,486,565,0,2,192,163,27,26.8,26.5,0.3,2130,17.4,0,7988,365,0,15.2,33.8,2077,357
"2078",1293,"Aframomum aulacocarpos","Zingiberaceae","Zingiberales","Liliopsida","Spermatophytina","Native region",50,8.499999244,18.9999992,-5.50000034,3.999999622,13.24999923,-5.250000341,-0.750000359,9.499999962,29.6,29.9,24.8,28.1,21.6,21.6,17.8,20.5,256,258,213,243,414,490,6,289,0,0,0,0,1844,1891,1501,1747,90,92,92,91,0,0,0,0,487,473,356,459,73,42,350,216,24.3,21.2,25.3,-4.1,1199,28.6,0,6984,365,0,12.7,26,1775,681
"2091",23411,"Homalium henriquesii","Salicaceae","Malpighiales","Magnoliopsida","Spermatophytina","Native region",50,5.499999256,14.99999922,-4.000000346,3.999999622,12.24999924,-3.750000347,-3.62e-07,7.999999968,30.8,31.4,27.2,29.4,22.4,22.3,19.1,21.9,266,269,232,257,481,450,3,324,0,0,0,0,1932,1992,1668,1870,90,92,92,91,0,0,0,0,496,509,404,463,16,75,401,222,25.6,23.1,26.3,-3.2,1258,28.3,0,7462,365,0,14.5,28.3,1872,714
"2101",1291,"Aframomum arundinaceum","Zingiberaceae","Zingiberales","Liliopsida","Spermatophytina","Maxent prediction",9,8.499999244,14.99999922,-4.000000346,2.499999628,12.24999924,-3.750000347,-0.750000359,6.499999974,30.8,31.4,27.2,29.4,22.4,22.3,19.1,21.9,266,269,232,257,481,450,3,324,0,0,0,0,1932,1992,1668,1870,90,92,92,91,0,0,0,0,496,509,404,463,16,75,401,222,25.6,23.1,26.3,-3.2,1258,28.3,0,7462,365,0,14.5,28.3,1872,714
"2112",33893,"Parodia neoarechavaletae","Cactaceae","Caryophyllales","Magnoliopsida","Spermatophytina","Native region",50,-58.50000049,-53.00000051,-35.00000022,-30.00000024,-55.75000049,-34.75000022,-32.50000023,4.99999998,27.7,22.3,15.6,20.7,16.7,13,7.5,11.1,222,177,115,159,257,279,264,275,0,0,0,0,1531,1163,601,992,90,92,92,91,0,0,3,1,678,345,190,467,421,80,0,193,16.8,11.8,21.4,-9.5,1074,25,1,4286,365,4,2.5,18.5,1680,694
"2131",527,"Acalypha lepinei","Euphorbiaceae","Malpighiales","Magnoliopsida","Spermatophytina","Maxent prediction",10,-152.5000001,-149.0000001,-18.00000029,-16.0000003,-149.2500001,-17.75000029,-17.0000003,1.99999999,28.6,28.5,26.3,27,22.2,22.1,20.1,20.7,254,253,232,238,874,480,225,355,0,0,0,0,1809,1846,1669,1704,90,92,92,91,0,0,0,0,495,399,314,450,0,0,90,112,24.4,23,25,-2,1934,17.8,0,7027,365,0,40.9,41.5,1658,202
"184",40849,"Scleria tenella","Cyperaceae","Poales","Liliopsida","Spermatophytina","Maxent prediction",27,-107.0000003,-45.50000054,-24.50000026,26.99999953,-78.45000041,26.74999953,1.249999635,51.49999979,24.2,27.2,31.4,28.7,16.3,20.1,24.3,21.8,203,237,279,252,198,271,512,502,1,0,0,0,1373,1703,2097,1832,90,92,92,91,0,0,0,0,220,356,421,285,29,85,5,6,24.3,28.2,19.9,8.2,1483,23.1,1,7006,365,0,4.5,36.3,1282,125
"203",11085,"Cordia collococca","Boraginaceae","Boraginales","Magnoliopsida","Spermatophytina","Maxent prediction",57,-107.0000003,-45.50000054,-23.00000027,26.99999953,-78.45000041,26.74999953,1.99999963,49.9999998,24.2,27.2,31.4,28.7,16.3,20.1,24.3,21.8,203,237,279,252,198,271,512,502,1,0,0,0,1373,1703,2097,1832,90,92,92,91,0,0,0,0,220,356,421,285,29,85,5,6,24.3,28.2,19.9,8.2,1483,23.1,1,7006,365,0,4.5,36.3,1282,125
"210",18942,"Euonymus hamiltonianus","Celastraceae","Celastrales","Magnoliopsida","Spermatophytina","Maxent prediction",337,60.49999904,156.4999987,5.499999616,54.49999942,142.5499987,54.24999942,29.99999952,48.9999998,-13.9,1.1,17,4.9,-21.4,-7.2,9.7,-2.1,-176,-31,134,14,136,134,186,236,1591,457,0,290,0,42,774,204,0,1,92,30,136,92,1,109,0,54,227,61,0,1,56,0,-1.5,15.3,-19.8,35.1,693,12.3,2338,1020,123,337,-44.5,33.8,342,57
"251",20754,"Gentiana punctata","Gentianaceae","Gentianales","Magnoliopsida","Spermatophytina","Maxent prediction",3272,-5.5000007,101.4999989,9.4999996,55.49999942,8.549999245,55.24999942,32.49999951,45.99999982,3.3,9.5,18.9,12.5,-0.5,3.5,12.2,7.3,14,65,155,99,180,140,213,277,142,42,0,11,84,302,971,507,12,45,92,77,14,4,0,1,18,130,231,69,0,20,32,0,8.3,16.2,0.7,15.5,810,22.6,195,1864,226,21,-21.5,28.9,448,52
"265",4701,"Banara minutiflora","Salicaceae","Malpighiales","Magnoliopsida","Spermatophytina","Occurrence data",4,-85.00000038,-68.50000045,-18.50000029,26.99999953,-78.45000041,26.74999953,4.24999962,45.49999982,24.2,27.2,31.4,28.7,16.3,20.1,24.3,21.8,203,237,279,252,198,271,512,502,1,0,0,0,1373,1703,2097,1832,90,92,92,91,0,0,0,0,220,356,421,285,29,85,5,6,24.3,28.2,19.9,8.2,1483,23.1,1,7006,365,0,4.5,36.3,1282,125
"274",11216,"Cornus macrophylla","Cornaceae","Cornales","Magnoliopsida","Spermatophytina","Maxent prediction",337,60.49999904,145.9999987,9.4999996,54.49999942,142.5499987,54.24999942,31.99999951,44.99999982,-13.9,1.1,17,4.9,-21.4,-7.2,9.7,-2.1,-176,-31,134,14,136,134,186,236,1591,457,0,290,0,42,774,204,0,1,92,30,136,92,1,109,0,54,227,61,0,1,56,0,-1.5,15.3,-19.8,35.1,693,12.3,2338,1020,123,337,-44.5,33.8,342,57
